Id,Số thẻ,Loại giao dịch,Trạng thái,Số tiền,Đơn vị tiền tệ,Số dư,Phí,Tỷ giá,Nội dung chuyển khoản,Thời gian,Lý do từ chối,matched_txn_id,from,subject,kind,user_account,label
WLFSR-VA-0020,'9631249900020105835',Withdraw,Success,159849000.0,VND,159849000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-02-21 20:16:00,,VA-0020,,,,,OTHER
WLFSR-VA-0212,'96312499000299001',Top Up,Success,167188000.0,VND,167188000.0,0.0,0.0,-,2026-02-20 14:34:00,,VA-0212,,,,,OTHER
WLFSR-VA-0011,'9631249900020105835',Top Up,Success,159849000.0,VND,159849000.0,0.0,0.0,-,2026-02-20 05:16:00,,VA-0011,,,,,OTHER
WLFSR-VA-0054,'8891700022233145',Withdraw,Success,1775.44,USD,1775.44,0.0,0.0,Chuyển về ví Wealify,2026-02-19 19:05:00,,VA-0054,,,,,OTHER
WLFSR-VA-0047,'8891700022233145',Top Up,Success,1775.44,USD,1775.44,0.0,0.0,-,2026-02-19 05:05:00,,VA-0047,,,,,OTHER
WLFSR-VA-0019,'9631249900020105835',Withdraw,Success,36950000.0,VND,36950000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-02-19 00:27:00,,VA-0019,,,,,OTHER
WLFSR-VA-0017,'9631249900020105835',Top Up,Process,36950000.0,VND,36950000.0,0.0,0.0,-,2026-02-17 11:27:00,,VA-0017,,,,,OTHER
WLFJR-VA-0137,'96988900011918',Top Up,Process,8966000.0,VND,8966000.0,0.0,0.0,-,2026-08-19 06:14:00,,VA-0137,,,,,OTHER
WLFJR-VA-0140,'96988900011918',Withdraw,Success,133414000.0,VND,133414000.0,0.0,0.0,Rút về ngân hàng MSB,2026-08-18 21:09:00,,VA-0140,,,,,OTHER
WLFJR-VA-0012,'9631249900010105835',Top Up,Success,56585000.0,VND,56585000.0,0.0,0.0,-,2026-08-17 18:50:00,,VA-0012,,,,,OTHER
WLFJR-VA-0136,'96988900011918',Top Up,Success,133414000.0,VND,133414000.0,0.0,0.0,-,2026-08-17 13:09:00,,VA-0136,,,,,OTHER
WLFJR-VA-0002,'9631249900010105835',Top Up,Success,167394000.0,VND,167394000.0,0.0,0.0,-,2026-08-16 16:38:00,,VA-0002,,,,,OTHER
WLFJR-VA-0151,'8891700014456789',Top Up,Success,464.83,USD,464.83,0.0,0.0,-,2026-08-15 13:26:00,,VA-0151,,,,,OTHER
WLFJR-VA-0084,'96311300018896825',Top Up,Success,1819.7,USD,1819.7,0.0,0.0,-,2026-08-13 14:11:00,,VA-0084,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0196,'96988900012047',Top Up,Success,77758000.0,VND,77758000.0,0.0,0.0,-,2026-08-11 12:21:00,,VA-0196,,,,,OTHER
WLFJR-VA-0193,'96988900012047',Top Up,Success,76141000.0,VND,76141000.0,0.0,0.0,-,2026-08-11 11:20:00,,VA-0193,,,,,OTHER
WLFJR-VA-0211,'96988900012047',Withdraw,Success,48003000.0,VND,48003000.0,0.0,0.0,Rút về ngân hàng TCB,2026-08-11 04:32:00,,VA-0211,,,,,OTHER
WLFJR-VA-0181,'96988900012047',Top Up,Success,48003000.0,VND,48003000.0,0.0,0.0,-,2026-08-10 18:32:00,,VA-0181,,,,,OTHER
WLFJR-VA-0034,'9631249900010105835',Withdraw,Success,154808000.0,VND,154808000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-08-09 10:14:00,,VA-0034,,,,,OTHER
WLFJR-VA-0179,'8891700014456789',Withdraw,Success,2001.66,USD,2001.66,0.0,0.0,Chuyển về ví Wealify,2026-08-09 09:47:00,,VA-0179,,,,,OTHER
WLFJR-VA-0159,'8891700014456789',Top Up,Success,2001.66,USD,2001.66,0.0,0.0,-,2026-08-08 22:47:00,,VA-0159,payments@amazon.com,Payout confirmation Amazon,payout,wealifytester,OTHER
WLFJR-VA-0013,'9631249900010105835',Top Up,Success,154808000.0,VND,154808000.0,0.0,0.0,-,2026-08-08 17:14:00,,VA-0013,,,,,OTHER
WLFJR-VA-0178,'8891700014456789',Withdraw,Success,1522.1,USD,1522.1,0.0,0.0,Chuyển về ví Wealify,2026-08-07 20:27:00,,VA-0178,,,,,OTHER
WLFJR-VA-0141,'8891700014456789',Top Up,Success,1522.1,USD,1522.1,0.0,0.0,-,2026-08-06 16:27:00,,VA-0141,,,,,OTHER
WLFJR-VA-0210,'96988900012047',Withdraw,Success,130289000.0,VND,130289000.0,0.0,0.0,Rút về ngân hàng TCB,2026-08-06 10:12:00,,VA-0210,,,,,OTHER
WLFJR-VA-0188,'96988900012047',Top Up,Process,130289000.0,VND,130289000.0,0.0,0.0,-,2026-08-05 15:12:00,,VA-0188,,,,,OTHER
WLFJR-VA-0112,'96311300019166664',Top Up,Success,37008000.0,VND,37008000.0,0.0,0.0,-,2026-08-04 22:26:00,,VA-0112,,,,,OTHER
WLFJR-VA-0086,'96311300018896825',Top Up,Success,1968.07,USD,1968.07,0.0,0.0,-,2026-08-04 21:02:00,,VA-0086,,,,,OTHER
WLFJR-VA-0139,'96988900011918',Withdraw,Success,28822000.0,VND,28822000.0,0.0,0.0,Rút về ngân hàng MSB,2026-07-31 21:45:00,,VA-0139,,,,,OTHER
WLFJR-VA-0138,'96988900011918',Top Up,Success,28822000.0,VND,28822000.0,0.0,0.0,-,2026-07-30 06:45:00,,VA-0138,,,,,OTHER
WLFJR-VA-0135,'96311300019166664',Withdraw,Success,15036000.0,VND,15036000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-25 03:57:00,,VA-0135,,,,,OTHER
WLFJR-VA-0033,'9631249900010105835',Withdraw,Success,85069000.0,VND,85069000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-24 04:39:00,,VA-0033,,,,,OTHER
WLFJR-VA-0113,'96311300019166664',Top Up,Success,15036000.0,VND,15036000.0,0.0,0.0,-,2026-07-23 21:57:00,,VA-0113,,,,,OTHER
WLFJR-VA-0209,'96988900012047',Withdraw,Success,13326000.0,VND,13326000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-23 17:14:00,,VA-0209,,,,,OTHER
WLFJR-VA-0018,'9631249900010105835',Top Up,Success,85069000.0,VND,85069000.0,0.0,0.0,-,2026-07-22 21:39:00,,VA-0018,,,,,OTHER
WLFJR-VA-0110,'96311300018896825',Withdraw,Success,410.96,USD,410.96,0.0,0.0,Chuyển về ví Wealify,2026-07-22 19:42:00,,VA-0110,,,,,OTHER
WLFJR-VA-0082,'96311300018896825',Top Up,Success,410.96,USD,410.96,0.0,0.0,-,2026-07-22 04:42:00,,VA-0082,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0185,'96988900012047',Top Up,Success,13326000.0,VND,13326000.0,0.0,0.0,-,2026-07-22 03:14:00,,VA-0185,,,,,OTHER
WLFJR-VA-0208,'96988900012047',Withdraw,Success,5076000.0,VND,5076000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-21 17:07:00,,VA-0208,,,,,OTHER
WLFJR-VA-0182,'96988900012047',Top Up,Success,5076000.0,VND,5076000.0,0.0,0.0,-,2026-07-21 12:07:00,,VA-0182,,,,,OTHER
WLFJR-VA-0109,'96311300018896825',Withdraw,Success,977.74,USD,977.74,0.0,0.0,Chuyển về ví Wealify,2026-07-21 08:15:00,,VA-0109,,,,,OTHER
WLFJR-VA-0089,'96311300018896825',Top Up,Success,977.74,USD,977.74,0.0,0.0,-,2026-07-20 19:15:00,,VA-0089,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0032,'9631249900010105835',Withdraw,Cancelled,50699000.0,VND,50699000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-20 08:07:00,,VA-0032,,,,,OTHER
WLFJR-VA-0005,'9631249900010105835',Top Up,Success,50699000.0,VND,50699000.0,0.0,0.0,-,2026-07-19 07:07:00,,VA-0005,,,,,OTHER
WLFJR-VA-0134,'96311300019166664',Withdraw,Success,15824000.0,VND,15824000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-17 03:40:00,,VA-0134,,,,,OTHER
WLFJR-VA-0115,'96311300019166664',Top Up,Process,15824000.0,VND,15824000.0,0.0,0.0,-,2026-07-16 03:40:00,,VA-0115,,,,,OTHER
WLFJR-VA-0133,'96311300019166664',Withdraw,Success,73245000.0,VND,73245000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-14 23:06:00,,VA-0133,,,,,OTHER
WLFJR-VA-0207,'96988900012047',Withdraw,Success,85790000.0,VND,85790000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-13 21:36:00,,VA-0207,,,,,OTHER
WLFJR-VA-0111,'96311300019166664',Top Up,Success,73245000.0,VND,73245000.0,0.0,0.0,-,2026-07-13 10:06:00,,VA-0111,,,,,OTHER
WLFJR-VA-0194,'96988900012047',Top Up,Success,85790000.0,VND,85790000.0,0.0,0.0,-,2026-07-13 03:36:00,,VA-0194,,,,,OTHER
WLFJR-VA-0206,'96988900012047',Withdraw,Success,170025000.0,VND,170025000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-11 19:13:00,,VA-0206,,,,,OTHER
WLFJR-VA-0177,'8891700014456789',Withdraw,Success,2164.6,USD,2164.6,0.0,0.0,Chuyển về ví Wealify,2026-07-11 16:41:00,,VA-0177,,,,,OTHER
WLFJR-VA-0149,'8891700014456789',Top Up,Success,2164.6,USD,2164.6,0.0,0.0,-,2026-07-11 04:41:00,,VA-0149,,,,,OTHER
WLFJR-VA-0190,'96988900012047',Top Up,Success,170025000.0,VND,170025000.0,0.0,0.0,-,2026-07-11 04:13:00,,VA-0190,,,,,OTHER
WLFJR-VA-0176,'8891700014456789',Withdraw,Success,2044.27,USD,2044.27,0.0,0.0,Chuyển về ví Wealify,2026-07-08 16:58:00,,VA-0176,,,,,OTHER
WLFJR-VA-0153,'8891700014456789',Top Up,Success,2044.27,USD,2044.27,0.0,0.0,-,2026-07-08 10:58:00,,VA-0153,payments@amazon.com,Payout confirmation Amazon,payout,wealifytester,OTHER
WLFJR-VA-0031,'9631249900010105835',Withdraw,Success,47661000.0,VND,47661000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-08 10:02:00,,VA-0031,,,,,OTHER
WLFJR-VA-0132,'96311300019166664',Withdraw,Success,157515000.0,VND,157515000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-07 09:21:00,,VA-0132,,,,,OTHER
WLFJR-VA-0008,'9631249900010105835',Top Up,Success,47661000.0,VND,47661000.0,0.0,0.0,-,2026-07-06 23:02:00,,VA-0008,,,,,OTHER
WLFJR-VA-0175,'8891700014456789',Withdraw,Cancelled,2550.57,USD,2550.57,0.0,0.0,Chuyển về ví Wealify,2026-07-06 04:29:00,,VA-0175,,,,,OTHER
WLFJR-VA-0108,'96311300018896825',Withdraw,Success,2298.57,USD,2298.57,0.0,0.0,Chuyển về ví Wealify,2026-07-06 03:16:00,,VA-0108,,,,,OTHER
WLFJR-VA-0121,'96311300019166664',Top Up,Success,157515000.0,VND,157515000.0,0.0,0.0,-,2026-07-05 18:21:00,,VA-0121,,,,,OTHER
WLFJR-VA-0052,'8891700012233145',Top Up,Success,827.54,USD,827.54,0.0,0.0,-,2026-07-05 13:37:00,,VA-0052,,,,,OTHER
WLFJR-VA-0155,'8891700014456789',Top Up,Success,2550.57,USD,2550.57,0.0,0.0,-,2026-07-05 03:29:00,,VA-0155,,,,,OTHER
WLFJR-VA-0077,'96311300018896825',Top Up,Success,2298.57,USD,2298.57,0.0,0.0,-,2026-07-04 17:16:00,,VA-0077,,,,,OTHER
WLFJR-VA-0205,'96988900012047',Withdraw,Success,136536000.0,VND,136536000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-04 05:49:00,,VA-0205,,,,,OTHER
WLFJR-VA-0037,'8891700012233145',Top Up,Success,1042.9,USD,1042.9,0.0,0.0,-,2026-07-03 19:57:00,,VA-0037,,,,,OTHER
WLFJR-VA-0191,'96988900012047',Top Up,Success,136536000.0,VND,136536000.0,0.0,0.0,-,2026-07-03 12:49:00,,VA-0191,,,,,OTHER
WLFJR-VA-0070,'8891700012233145',Withdraw,Success,2486.79,USD,2486.79,0.0,0.0,Chuyển về ví Wealify,2026-06-30 18:45:00,,VA-0070,,,,,OTHER
WLFJR-VA-0039,'8891700012233145',Top Up,Success,2486.79,USD,2486.79,0.0,0.0,-,2026-06-30 15:45:00,,VA-0039,payments@payoneer.com,Payout confirmation Payoneer,payout,wealifytester,OTHER
WLFJR-VA-0107,'96311300018896825',Withdraw,Success,1499.9,USD,1499.9,0.0,0.0,Chuyển về ví Wealify,2026-06-28 06:09:00,,VA-0107,,,,,OTHER
WLFJR-VA-0030,'9631249900010105835',Withdraw,Success,112328000.0,VND,112328000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-06-28 03:39:00,,VA-0030,,,,,OTHER
WLFJR-VA-0004,'9631249900010105835',Top Up,Success,112328000.0,VND,112328000.0,0.0,0.0,-,2026-06-27 01:39:00,,VA-0004,,,,,OTHER
WLFJR-VA-0087,'96311300018896825',Top Up,Process,1499.9,USD,1499.9,0.0,0.0,-,2026-06-27 01:09:00,,VA-0087,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0174,'8891700014456789',Withdraw,Success,468.87,USD,468.87,0.0,0.0,Chuyển về ví Wealify,2026-06-25 20:18:00,,VA-0174,,,,,OTHER
WLFJR-VA-0154,'8891700014456789',Top Up,Success,468.87,USD,468.87,0.0,0.0,-,2026-06-24 20:18:00,,VA-0154,payments@amazon.com,Payout confirmation Amazon,payout,wealifytester,OTHER
WLFJR-VA-0106,'96311300018896825',Withdraw,Success,2246.52,USD,2246.52,0.0,0.0,Chuyển về ví Wealify,2026-06-23 09:21:00,,VA-0106,,,,,OTHER
WLFJR-VA-0131,'96311300019166664',Withdraw,Success,104019000.0,VND,104019000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-06-23 09:15:00,,VA-0131,,,,,OTHER
WLFJR-VA-0120,'96311300019166664',Top Up,Success,104019000.0,VND,104019000.0,0.0,0.0,-,2026-06-22 16:15:00,,VA-0120,,,,,OTHER
WLFJR-VA-0081,'96311300018896825',Top Up,Success,2246.52,USD,2246.52,0.0,0.0,-,2026-06-21 20:21:00,,VA-0081,,,,,OTHER
WLFJR-VA-0173,'8891700014456789',Withdraw,Success,282.76,USD,282.76,0.0,0.0,Chuyển về ví Wealify,2026-06-16 22:36:00,,VA-0173,,,,,OTHER
WLFJR-VA-0148,'8891700014456789',Top Up,Success,282.76,USD,282.76,0.0,0.0,-,2026-06-15 12:36:00,,VA-0148,,,,,OTHER
WLFJR-VA-0204,'96988900012047',Withdraw,Success,119812000.0,VND,119812000.0,0.0,0.0,Rút về ngân hàng TCB,2026-06-15 08:04:00,,VA-0204,,,,,OTHER
WLFJR-VA-0184,'96988900012047',Top Up,Success,119812000.0,VND,119812000.0,0.0,0.0,-,2026-06-13 21:04:00,,VA-0184,,,,,OTHER
WLFJR-VA-0130,'96311300019166664',Withdraw,Success,14576000.0,VND,14576000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-06-09 12:39:00,,VA-0130,,,,,OTHER
WLFJR-VA-0172,'8891700014456789',Withdraw,Cancelled,226.22,USD,226.22,0.0,0.0,Chuyển về ví Wealify,2026-06-08 05:31:00,,VA-0172,,,,,OTHER
WLFJR-VA-0069,'8891700012233145',Withdraw,Success,2219.48,USD,2219.48,0.0,0.0,Chuyển về ví Wealify,2026-06-08 00:21:00,,VA-0069,,,,,OTHER
WLFJR-VA-0116,'96311300019166664',Top Up,Success,14576000.0,VND,14576000.0,0.0,0.0,-,2026-06-07 22:39:00,,VA-0116,,,,,OTHER
WLFJR-VA-0105,'96311300018896825',Withdraw,Success,2597.84,USD,2597.84,0.0,0.0,Chuyển về ví Wealify,2026-06-07 21:10:00,,VA-0105,,,,,OTHER
WLFJR-VA-0171,'8891700014456789',Withdraw,Success,831.75,USD,831.75,0.0,0.0,Chuyển về ví Wealify,2026-06-07 18:22:00,,VA-0171,,,,,OTHER
WLFJR-VA-0157,'8891700014456789',Top Up,Success,226.22,USD,226.22,0.0,0.0,-,2026-06-07 12:31:00,,VA-0157,payments@amazon.com,Payout confirmation Amazon,payout,wealifytester,OTHER
WLFJR-VA-0068,'8891700012233145',Withdraw,Success,1536.0,USD,1536.0,0.0,0.0,Chuyển về ví Wealify,2026-06-07 06:37:00,,VA-0068,,,,,OTHER
WLFJR-VA-0147,'8891700014456789',Top Up,Success,831.75,USD,831.75,0.0,0.0,-,2026-06-06 23:22:00,,VA-0147,,,,,OTHER
WLFJR-VA-0040,'8891700012233145',Top Up,Success,2219.48,USD,2219.48,0.0,0.0,-,2026-06-06 19:21:00,,VA-0040,payments@payoneer.com,Payout confirmation Payoneer,payout,wealifytester,OTHER
WLFJR-VA-0035,'8891700012233145',Top Up,Success,153.6,USD,153.6,0.0,0.0,-,2026-06-06 18:37:00,,VA-0035,payments@payoneer.com,Payout confirmation Payoneer,payout,wealifytester,OTHER
WLFJR-VA-0072,'96311300018896825',Top Up,Success,2597.84,USD,2597.84,0.0,0.0,-,2026-06-06 05:10:00,,VA-0072,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0203,'96988900012047',Withdraw,Success,16916000.0,VND,16916000.0,0.0,0.0,Rút về ngân hàng TCB,2026-06-04 01:42:00,,VA-0203,,,,,OTHER
WLFJR-VA-0187,'96988900012047',Top Up,Success,16916000.0,VND,16916000.0,0.0,0.0,-,2026-06-03 18:42:00,,VA-0187,,,,,OTHER
WLFJR-VA-0029,'9631249900010105835',Withdraw,Success,83653000.0,VND,83653000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-06-03 15:45:00,,VA-0029,,,,,OTHER
WLFJR-VA-0067,'8891700012233145',Withdraw,Success,1834.0,USD,1834.0,0.0,0.0,Chuyển về ví Wealify,2026-06-02 21:59:00,,VA-0067,,,,,OTHER
WLFJR-VA-0009,'9631249900010105835',Top Up,Success,83653000.0,VND,83653000.0,0.0,0.0,-,2026-06-02 21:45:00,,VA-0009,,,,,OTHER
WLFJR-VA-0202,'96988900012047',Withdraw,Success,8474000.0,VND,8474000.0,0.0,0.0,Rút về ngân hàng TCB,2026-06-02 01:03:00,,VA-0202,,,,,OTHER
WLFJR-VA-0036,'8891700012233145',Top Up,Success,183.4,USD,183.4,0.0,0.0,-,2026-06-01 13:59:00,,VA-0036,,,,,OTHER
WLFJR-VA-0066,'8891700012233145',Withdraw,Success,1524.41,USD,1524.41,0.0,0.0,Chuyển về ví Wealify,2026-06-01 00:03:00,,VA-0066,,,,,OTHER
WLFJR-VA-0189,'96988900012047',Top Up,Success,8474000.0,VND,8474000.0,0.0,0.0,-,2026-05-31 13:03:00,,VA-0189,,,,,OTHER
WLFJR-VA-0044,'8891700012233145',Top Up,Process,1524.41,USD,1524.41,0.0,0.0,-,2026-05-30 09:03:00,,VA-0044,payments@payoneer.com,Payout confirmation Payoneer,payout,wealifytester,OTHER
WLFJR-VA-0170,'8891700014456789',Withdraw,Success,1857.88,USD,1857.88,0.0,0.0,Chuyển về ví Wealify,2026-05-28 08:12:00,,VA-0170,,,,,OTHER
WLFJR-VA-0146,'8891700014456789',Top Up,Success,1857.88,USD,1857.88,0.0,0.0,-,2026-05-27 23:12:00,,VA-0146,,,,,OTHER
WLFJR-VA-0104,'96311300018896825',Withdraw,Success,751.45,USD,751.45,0.0,0.0,Chuyển về ví Wealify,2026-05-26 04:53:00,,VA-0104,,,,,OTHER
WLFJR-VA-0088,'96311300018896825',Top Up,Success,751.45,USD,751.45,0.0,0.0,-,2026-05-24 12:53:00,,VA-0088,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0201,'96988900012047',Withdraw,Success,19425000.0,VND,19425000.0,0.0,0.0,Rút về ngân hàng TCB,2026-05-23 23:51:00,,VA-0201,,,,,OTHER
WLFJR-VA-0186,'96988900012047',Top Up,Fail,19425000.0,VND,19425000.0,0.0,0.0,-,2026-05-23 15:51:00,,VA-0186,,,,,OTHER
WLFJR-VA-0103,'96311300018896825',Withdraw,Success,1021.88,USD,1021.88,0.0,0.0,Chuyển về ví Wealify,2026-05-22 14:38:00,,VA-0103,,,,,OTHER
WLFJR-VA-0071,'96311300018896825',Top Up,Fail,1021.88,USD,1021.88,0.0,0.0,-,2026-05-22 11:38:00,,VA-0071,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0169,'8891700014456789',Withdraw,Success,2443.84,USD,2443.84,0.0,0.0,Chuyển về ví Wealify,2026-05-19 09:07:00,,VA-0169,,,,,OTHER
WLFJR-VA-0156,'8891700014456789',Top Up,Success,2443.84,USD,2443.84,0.0,0.0,-,2026-05-19 01:07:00,,VA-0156,,,,,OTHER
WLFJR-VA-0102,'96311300018896825',Withdraw,Success,803.13,USD,803.13,0.0,0.0,Chuyển về ví Wealify,2026-05-16 21:34:00,,VA-0102,,,,,OTHER
WLFJR-VA-0168,'8891700014456789',Withdraw,Success,1830.84,USD,1830.84,0.0,0.0,Chuyển về ví Wealify,2026-05-16 05:51:00,,VA-0168,,,,,OTHER
WLFJR-VA-0080,'96311300018896825',Top Up,Success,803.13,USD,803.13,0.0,0.0,-,2026-05-15 21:34:00,,VA-0080,,,,,OTHER
WLFJR-VA-0160,'8891700014456789',Top Up,Success,1830.84,USD,1830.84,0.0,0.0,-,2026-05-15 06:51:00,,VA-0160,payments@amazon.com,Payout confirmation Amazon,payout,wealifytester,OTHER
WLFJR-VA-0028,'9631249900010105835',Withdraw,Fail,145496000.0,VND,145496000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-05-13 07:09:00,,VA-0028,,,,,OTHER
WLFJR-VA-0001,'9631249900010105835',Top Up,Process,145496000.0,VND,145496000.0,0.0,0.0,-,2026-05-11 23:09:00,,VA-0001,,,,,OTHER
WLFJR-VA-0200,'96988900012047',Withdraw,Success,88179000.0,VND,88179000.0,0.0,0.0,Rút về ngân hàng TCB,2026-05-10 01:31:00,,VA-0200,,,,,OTHER
WLFJR-VA-0065,'8891700012233145',Withdraw,Success,1915.28,USD,1915.28,0.0,0.0,Chuyển về ví Wealify,2026-05-09 23:07:00,,VA-0065,,,,,OTHER
WLFJR-VA-0027,'9631249900010105835',Withdraw,Success,141895000.0,VND,141895000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-05-09 00:37:00,,VA-0027,,,,,OTHER
WLFJR-VA-0180,'96988900012047',Top Up,Success,88179000.0,VND,88179000.0,0.0,0.0,-,2026-05-08 21:31:00,,VA-0180,,,,,OTHER
WLFJR-VA-0015,'9631249900010105835',Top Up,Success,141895000.0,VND,141895000.0,0.0,0.0,-,2026-05-08 16:37:00,,VA-0015,,,,,OTHER
WLFJR-VA-0041,'8891700012233145',Top Up,Success,1915.28,USD,1915.28,0.0,0.0,-,2026-05-08 11:07:00,,VA-0041,,,,,OTHER
WLFJR-VA-0199,'96988900012047',Withdraw,Success,130094000.0,VND,130094000.0,0.0,0.0,Rút về ngân hàng TCB,2026-05-06 01:27:00,,VA-0199,,,,,OTHER
WLFJR-VA-0192,'96988900012047',Top Up,Success,130094000.0,VND,130094000.0,0.0,0.0,-,2026-05-05 05:27:00,,VA-0192,,,,,OTHER
WLFJR-VA-0026,'9631249900010105835',Withdraw,Success,25337000.0,VND,25337000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-05-01 07:36:00,,VA-0026,,,,,OTHER
WLFJR-VA-0006,'9631249900010105835',Top Up,Success,25337000.0,VND,25337000.0,0.0,0.0,-,2026-04-30 03:36:00,,VA-0006,,,,,OTHER
WLFJR-VA-0167,'8891700014456789',Withdraw,Success,974.85,USD,974.85,0.0,0.0,Chuyển về ví Wealify,2026-04-27 01:00:00,,VA-0167,,,,,OTHER
WLFJR-VA-0064,'8891700012233145',Withdraw,Success,1903.52,USD,1903.52,0.0,0.0,Chuyển về ví Wealify,2026-04-26 22:01:00,,VA-0064,,,,,OTHER
WLFJR-VA-0144,'8891700014456789',Top Up,Success,974.85,USD,974.85,0.0,0.0,-,2026-04-26 10:00:00,,VA-0144,payments@amazon.com,Payout confirmation Amazon,payout,wealifytester,OTHER
WLFJR-VA-0166,'8891700014456789',Withdraw,Success,1464.81,USD,1464.81,0.0,0.0,Chuyển về ví Wealify,2026-04-25 17:06:00,,VA-0166,,,,,OTHER
WLFJR-VA-0038,'8891700012233145',Top Up,Success,1903.52,USD,1903.52,0.0,0.0,-,2026-04-25 08:01:00,,VA-0038,,,,,OTHER
WLFJR-VA-0101,'96311300018896825',Withdraw,Success,2129.54,USD,2129.54,0.0,0.0,Chuyển về ví Wealify,2026-04-24 20:15:00,,VA-0101,,,,,OTHER
WLFJR-VA-0165,'8891700014456789',Withdraw,Success,2226.49,USD,2226.49,0.0,0.0,Chuyển về ví Wealify,2026-04-24 16:01:00,,VA-0165,,,,,OTHER
WLFJR-VA-0158,'8891700014456789',Top Up,Success,1464.81,USD,1464.81,0.0,0.0,-,2026-04-24 06:06:00,,VA-0158,,,,,OTHER
WLFJR-VA-0150,'8891700014456789',Top Up,Success,2226.49,USD,2226.49,0.0,0.0,-,2026-04-24 01:01:00,,VA-0150,,,,,OTHER
WLFJR-VA-0099,'96311300018896825',Withdraw,Success,1759.13,USD,1759.13,0.0,0.0,Chuyển về ví Wealify,2026-04-23 17:36:00,,VA-0099,,,,,OTHER
WLFJR-VA-0083,'96311300018896825',Top Up,Success,2129.54,USD,2129.54,0.0,0.0,-,2026-04-23 11:15:00,,VA-0083,,,,,OTHER
WLFJR-VA-0100,'96311300018896825',Withdraw,Success,247.89,USD,247.89,0.0,0.0,Chuyển về ví Wealify,2026-04-23 09:39:00,,VA-0100,,,,,OTHER
WLFJR-VA-0076,'96311300018896825',Top Up,Success,247.89,USD,247.89,0.0,0.0,-,2026-04-23 06:39:00,,VA-0076,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLFJR-VA-0063,'8891700012233145',Withdraw,Success,211.72,USD,211.72,0.0,0.0,Chuyển về ví Wealify,2026-04-23 02:21:00,,VA-0063,,,,,OTHER
WLFJR-VA-0090,'96311300018896825',Top Up,Success,1759.13,USD,1759.13,0.0,0.0,-,2026-04-22 22:36:00,,VA-0090,,,,,OTHER
WLFJR-VA-0048,'8891700012233145',Top Up,Success,211.72,USD,211.72,0.0,0.0,-,2026-04-22 22:21:00,,VA-0048,payments@payoneer.com,Payout confirmation Payoneer,payout,wealifytester,OTHER
WLFJR-VA-0062,'8891700012233145',Withdraw,Process,444.29,USD,444.29,0.0,0.0,Chuyển về ví Wealify,2026-04-21 03:38:00,,VA-0062,,,,,OTHER
WLFJR-VA-0098,'96311300018896825',Withdraw,Success,2512.67,USD,2512.67,0.0,0.0,Chuyển về ví Wealify,2026-04-20 21:44:00,,VA-0098,,,,,OTHER
WLFJR-VA-0073,'96311300018896825',Top Up,Success,2512.67,USD,2512.67,0.0,0.0,-,2026-04-20 05:44:00,,VA-0073,,,,,OTHER
WLFJR-VA-0042,'8891700012233145',Top Up,Success,444.29,USD,444.29,0.0,0.0,-,2026-04-20 03:38:00,,VA-0042,,,,,OTHER
WLFJR-VA-0198,'96988900012047',Withdraw,Success,163080000.0,VND,163080000.0,0.0,0.0,Rút về ngân hàng TCB,2026-04-20 00:16:00,,VA-0198,,,,,OTHER
WLFJR-VA-0195,'96988900012047',Top Up,Success,163080000.0,VND,163080000.0,0.0,0.0,-,2026-04-18 09:16:00,,VA-0195,,,,,OTHER
